failedPasswords,failedCodes,requestsPerMinute,mouseMovements,keystrokeAvgMs,isProxy,isHosting,hasSuspiciousUA,isOffHoursIST,previousBlocks,timeOnPageSeconds,scrollEvents,pageViews,isAttacker,scenario
2,1,15,13,104.9,True,False,False,False,1,2.8,1,4,1,repeat_offender
0,0,38,1,16.6,False,False,True,False,0,1.2,2,27,1,scraper_bot
0,0,4,12,267.6,False,False,False,True,0,40.2,4,1,1,mobile_legit
0,0,6,169,285.0,False,False,False,False,0,15.4,7,4,0,legit_password_typo
2,1,3,12,75.2,True,False,True,True,1,11.5,3,7,1,repeat_offender
0,0,1,159,235.0,False,False,False,False,0,41.4,15,2,0,casual_legit
1,0,5,208,257.5,False,False,False,False,0,53.8,7,3,0,casual_legit
1,0,3,144,283.9,False,False,False,False,0,11.9,9,3,0,casual_legit
4,1,21,7,92.5,False,False,False,False,1,3.8,1,2,1,repeat_offender
0,0,1,5,168.5,False,False,False,False,0,43.0,9,3,0,mobile_legit
2,0,3,155,289.5,False,False,False,False,0,19.0,7,1,0,casual_legit
1,0,2,170,,False,False,False,True,0,40.0,13,2,0,legit_password_typo
0,0,2,24,283.1,False,False,False,False,0,63.3,7,2,0,mobile_legit
1,0,5,13,222.0,False,False,False,False,0,98.6,8,2,0,mobile_legit
0,0,4,97,172.1,False,False,False,False,0,14.1,11,1,0,casual_legit
3,3,6,235,231.3,True,False,False,False,0,5.6,5,2,0,careful_human_attacker
0,0,47,0,,False,True,True,True,1,2.5,0,12,1,scraper_bot
3,3,9,237,183.2,False,False,False,True,1,23.2,8,4,1,careful_human_attacker
0,0,5,0,279.5,False,False,False,False,0,21.0,11,2,0,mobile_legit
3,0,0,0,,True,True,True,False,1,2.5,0,14,1,scraper_bot
0,0,14,0,,True,True,False,False,0,0.3,0,14,1,scraper_bot
2,0,21,0,,False,False,True,False,0,1.3,0,16,1,scraper_bot
2,0,12,235,164.3,True,False,False,False,0,29.4,8,5,1,careful_human_attacker
5,3,7,207,246.9,True,False,False,False,3,14.9,7,4,1,careful_human_attacker
0,0,44,0,55.3,True,True,False,True,1,0.6,1,13,1,scraper_bot
1,0,0,15,287.1,False,False,False,False,0,29.1,4,2,0,mobile_legit
1,3,8,163,225.5,False,False,False,False,0,62.1,7,3,1,careful_human_attacker
0,0,3,0,279.1,False,False,False,False,0,7.9,8,1,0,mobile_legit
0,0,2,149,198.5,True,False,False,False,0,9.1,12,1,0,casual_legit
4,0,5,0,,False,False,True,False,1,1.8,1,1,1,credential_stuffing_bot
0,0,2,160,230.5,True,False,False,False,0,35.9,9,5,0,legit_on_vpn
0,0,4,173,,False,False,False,True,0,106.6,11,3,0,casual_legit
0,0,3,14,,False,False,False,False,0,13.2,8,3,0,mobile_legit
0,0,2,166,224.6,False,False,False,False,0,7.6,8,1,0,casual_legit
5,1,22,0,22.8,True,False,True,True,1,1.2,0,2,1,credential_stuffing_bot
0,0,1,295,96.3,False,False,False,True,0,21.4,11,1,1,casual_legit
0,0,1,143,204.5,False,False,False,False,0,39.1,9,6,0,casual_legit
0,0,3,10,330.8,False,False,False,False,0,13.9,6,2,0,mobile_legit
0,0,3,159,173.3,False,False,False,False,0,19.4,12,3,0,casual_legit
0,0,3,181,205.9,False,False,False,False,0,57.5,7,2,0,casual_legit
0,0,3,227,273.5,True,False,False,False,0,114.3,11,2,0,casual_legit
0,0,2,83,197.3,True,False,False,False,0,100.6,14,4,0,casual_legit
0,0,4,120,265.2,False,False,False,False,0,5.5,10,1,0,casual_legit
1,1,2,218,215.2,False,False,False,False,0,58.7,13,3,0,casual_legit
0,0,3,200,230.4,False,False,False,True,0,5.2,8,2,0,casual_legit
0,0,2,134,241.6,False,False,False,False,0,5.4,3,2,0,casual_legit
4,1,5,209,215.3,True,False,True,False,0,9.5,9,2,1,careful_human_attacker
5,1,32,0,31.8,True,False,True,True,1,3.8,0,1,1,credential_stuffing_bot
3,0,45,1,17.8,False,False,True,True,1,0.9,0,1,1,credential_stuffing_bot
2,0,31,1,,False,False,True,False,0,1.8,0,2,1,credential_stuffing_bot
1,0,3,299,259.8,False,False,False,False,0,6.9,10,3,0,casual_legit
1,0,64,3,,True,True,True,False,0,2.3,0,16,1,scraper_bot
0,0,4,153,226.9,False,False,False,False,0,21.2,11,5,0,casual_legit
2,0,28,0,46.3,False,False,True,True,0,2.3,0,1,1,credential_stuffing_bot
3,0,11,7,44.4,True,False,True,True,2,2.5,1,5,0,repeat_offender
0,0,0,152,213.9,False,False,False,True,0,11.8,7,4,0,casual_legit
0,0,3,2,245.5,True,False,False,False,0,8.8,7,1,0,mobile_legit
2,1,3,159,222.0,False,False,False,False,0,22.0,13,2,0,legit_password_typo
0,0,1,198,272.0,False,False,False,False,0,27.7,5,3,0,casual_legit
0,0,2,8,303.5,False,False,False,False,1,32.7,8,2,0,mobile_legit
3,1,16,0,,True,True,True,False,0,1.9,0,1,1,credential_stuffing_bot
0,0,3,128,264.4,False,False,False,False,0,5.4,8,3,0,casual_legit
1,0,7,113,212.3,False,False,False,False,0,15.8,8,4,0,legit_password_typo
3,0,31,7,41.9,True,False,True,True,2,8.8,3,3,1,repeat_offender
0,0,1,55,390.3,False,False,False,False,0,12.9,5,2,1,mobile_legit
2,0,7,150,167.6,False,False,False,False,0,36.9,11,1,0,casual_legit
0,0,0,168,228.9,True,False,False,False,0,20.6,12,5,0,casual_legit
0,0,2,2,,False,False,True,False,0,14.9,3,3,0,mobile_legit
0,0,1,74,200.8,False,False,False,False,0,26.4,7,3,0,casual_legit
1,0,5,183,252.7,False,False,False,False,0,7.6,4,2,0,casual_legit
0,0,1,258,212.8,True,False,False,False,0,9.3,14,1,0,legit_on_vpn
4,1,29,2,,True,False,False,False,2,1.1,0,1,0,credential_stuffing_bot
0,1,32,1,15.0,True,False,False,False,0,0.8,0,15,1,scraper_bot
0,0,23,1,,True,True,True,False,1,1.6,0,17,1,scraper_bot
0,0,3,1,213.0,False,False,True,False,0,13.4,2,2,0,mobile_legit
0,0,1,6,361.1,False,False,False,False,0,12.5,7,2,0,mobile_legit
1,0,4,184,251.6,True,False,False,False,0,27.4,8,3,0,legit_on_vpn
0,0,0,200,208.3,False,False,False,True,0,8.8,8,1,0,casual_legit
0,0,2,234,188.3,False,False,False,False,0,106.7,7,4,0,casual_legit
0,0,3,199,221.0,False,False,False,True,0,66.8,8,2,0,casual_legit
0,0,3,158,218.2,False,False,False,False,0,6.6,11,1,0,casual_legit
0,1,2,139,211.8,False,False,False,False,0,69.0,4,3,0,casual_legit
0,0,5,229,159.6,False,True,False,False,0,6.1,11,1,0,casual_legit
4,0,18,1,,True,True,False,False,1,2.0,0,2,1,credential_stuffing_bot
0,2,18,5,74.6,False,False,True,False,3,1.8,1,4,1,repeat_offender
0,0,2,211,,False,False,False,False,0,45.2,13,2,0,legit_password_typo
0,0,2,159,241.7,False,False,False,False,0,28.5,11,4,0,casual_legit
0,0,0,182,276.0,False,False,False,True,0,80.3,7,3,0,casual_legit
0,0,4,3,250.3,False,False,False,False,0,20.6,3,4,0,mobile_legit
1,0,38,0,,False,True,True,False,0,0.4,1,18,1,scraper_bot
5,0,17,0,,True,False,True,True,0,0.7,1,2,1,credential_stuffing_bot
1,0,0,306,221.8,False,False,False,False,0,12.7,11,4,0,casual_legit
0,0,32,1,,False,True,True,True,0,0.7,0,10,1,scraper_bot
1,1,18,8,125.6,False,True,False,False,4,13.8,2,7,1,repeat_offender
1,1,12,73,170.7,False,False,False,True,0,16.1,6,2,1,careful_human_attacker
1,1,6,147,352.3,False,False,False,False,0,14.4,12,2,0,casual_legit
0,0,5,0,148.2,False,False,False,False,1,13.4,8,3,0,legit_password_typo
4,1,42,2,15.0,True,True,False,False,0,0.9,0,2,1,credential_stuffing_bot
0,0,48,0,,True,True,False,False,0,6.9,1,13,1,scraper_bot
2,2,13,12,,False,False,False,True,5,11.1,3,2,1,repeat_offender
0,0,0,13,,False,False,False,True,0,82.0,10,2,0,mobile_legit
0,0,0,18,218.8,False,False,False,False,0,52.1,2,1,0,mobile_legit
2,0,18,0,15.0,True,True,True,False,2,3.0,0,1,1,credential_stuffing_bot
0,0,2,189,271.0,False,False,False,False,0,25.2,8,1,1,casual_legit
1,2,13,8,117.7,True,False,False,True,2,7.2,3,6,1,repeat_offender
0,0,3,159,200.0,False,False,False,False,0,14.4,6,5,0,casual_legit
3,0,13,1,39.8,False,True,True,False,2,0.3,1,2,1,credential_stuffing_bot
0,0,5,10,286.0,False,False,False,False,0,31.8,7,3,0,mobile_legit
0,0,3,0,111.2,False,False,False,False,0,7.1,10,2,0,casual_legit
0,0,4,169,277.4,False,False,False,False,0,49.8,8,2,0,casual_legit
0,0,5,190,300.2,True,False,False,False,0,254.9,12,3,1,legit_on_vpn
4,4,12,191,142.1,True,True,False,True,0,50.0,11,3,1,careful_human_attacker
4,2,5,183,194.8,True,False,False,False,0,32.3,7,2,0,careful_human_attacker
1,0,5,290,148.8,False,False,False,False,0,14.4,13,1,0,legit_password_typo
1,0,34,1,56.5,False,True,False,True,0,4.0,0,17,1,scraper_bot
0,0,4,86,211.6,False,False,False,False,0,36.6,4,2,0,casual_legit
0,0,5,210,213.0,False,False,False,False,0,23.3,10,2,0,casual_legit
0,0,3,19,311.4,False,False,False,False,0,60.4,5,3,0,mobile_legit
0,0,2,12,283.9,False,False,False,True,0,6.9,4,1,0,mobile_legit
2,2,27,9,68.0,False,True,False,False,4,4.7,1,1,1,repeat_offender
0,0,58,0,,True,True,True,False,0,3.0,0,11,1,scraper_bot
0,0,2,2,,False,False,False,False,0,29.9,7,4,0,mobile_legit
0,0,2,218,217.8,False,False,False,False,0,35.6,7,3,0,casual_legit
2,1,6,12,133.1,True,True,True,True,3,6.8,1,3,1,repeat_offender
3,0,13,11,47.5,False,False,False,True,2,9.3,1,3,1,repeat_offender
0,0,1,209,220.6,False,False,False,False,0,80.7,7,4,0,casual_legit
6,1,1,88,205.8,True,False,False,False,1,33.8,8,5,1,careful_human_attacker
0,0,3,213,302.9,False,False,False,True,0,74.1,17,3,0,casual_legit
1,0,5,265,236.9,False,False,False,False,0,18.0,12,4,0,casual_legit
0,0,1,302,205.8,False,False,False,False,0,38.6,10,3,0,casual_legit
0,0,2,1,181.4,False,False,False,False,0,12.6,7,5,0,mobile_legit
2,1,14,87,,False,False,False,False,1,5.0,7,3,1,careful_human_attacker
0,0,3,128,230.6,False,False,False,False,0,48.9,9,4,0,casual_legit
0,0,2,190,193.3,False,False,False,False,0,11.9,8,3,0,casual_legit
0,0,3,170,264.9,False,False,True,True,0,68.8,7,2,0,casual_legit
0,0,68,0,,False,True,True,False,0,0.7,1,16,1,scraper_bot
0,0,6,252,205.7,False,False,False,False,0,44.8,13,1,0,casual_legit
5,2,5,194,217.6,False,False,False,False,1,16.5,5,3,1,careful_human_attacker
0,0,2,235,234.0,False,False,False,False,0,31.4,4,3,0,casual_legit
0,1,3,147,197.6,True,False,False,False,0,35.8,12,4,0,legit_on_vpn
1,0,4,160,188.1,False,False,False,False,0,41.6,10,3,0,casual_legit
0,0,3,14,199.9,False,False,False,False,0,5.5,6,1,0,mobile_legit
0,0,52,0,,False,False,True,True,0,1.5,1,16,1,scraper_bot
0,0,4,157,,False,False,False,False,0,10.1,7,1,0,casual_legit
1,1,2,170,307.5,False,False,False,False,0,63.1,19,1,0,legit_password_typo
1,0,5,210,196.1,False,False,False,False,0,30.2,10,3,0,casual_legit
0,1,3,270,138.9,False,False,False,False,0,11.3,12,3,0,casual_legit
0,0,4,234,215.7,False,False,False,False,0,93.7,6,1,0,casual_legit
1,0,4,140,267.7,False,False,False,False,0,13.9,10,4,0,legit_password_typo
0,0,0,197,310.6,True,False,False,False,0,44.4,10,2,0,legit_on_vpn
0,0,28,0,,False,True,True,False,2,1.8,0,11,1,scraper_bot
2,1,5,99,236.3,False,False,False,True,1,22.1,6,4,1,careful_human_attacker
0,0,6,248,257.6,True,False,True,False,0,77.1,9,3,0,legit_on_vpn
1,0,9,0,,False,True,False,False,0,1.1,0,14,1,scraper_bot
3,0,6,304,260.2,False,False,False,False,0,58.8,14,2,0,legit_password_typo
0,0,5,178,195.0,True,False,False,False,0,22.6,6,2,0,legit_on_vpn
0,0,5,159,214.0,False,False,False,True,0,215.8,6,1,0,casual_legit
0,0,4,255,164.3,False,False,False,False,0,14.5,5,2,0,casual_legit
2,1,5,64,193.2,True,False,False,False,1,15.7,7,2,1,careful_human_attacker
1,0,3,106,206.2,True,False,False,False,0,37.6,3,2,0,casual_legit
2,0,40,1,40.1,True,True,True,False,1,0.8,0,1,1,credential_stuffing_bot
0,1,47,0,,False,True,True,False,1,3.1,1,17,1,scraper_bot
1,0,0,1,,False,False,False,True,1,2.4,2,2,1,credential_stuffing_bot
1,1,6,8,94.0,False,False,False,True,4,2.1,2,5,1,repeat_offender
5,2,17,0,,True,True,False,True,1,0.6,0,1,1,credential_stuffing_bot
0,1,11,8,129.5,True,True,True,True,0,2.4,0,4,1,repeat_offender
0,0,2,11,226.8,True,False,False,False,0,16.7,5,4,0,mobile_legit
0,0,3,119,290.8,False,False,False,False,0,8.7,12,4,0,casual_legit
1,1,3,238,,False,False,False,False,0,20.8,10,3,0,legit_password_typo
5,1,6,0,,False,False,False,True,1,0.7,0,1,1,credential_stuffing_bot
0,0,46,1,,True,True,True,False,1,0.7,1,16,1,scraper_bot
3,1,12,0,43.4,False,True,True,True,0,0.8,0,1,1,credential_stuffing_bot
0,0,20,0,41.0,False,False,True,True,0,5.0,0,19,1,scraper_bot
0,0,4,175,249.5,False,False,False,False,0,15.3,10,3,0,casual_legit
5,0,35,0,,False,False,False,True,1,1.1,0,1,1,credential_stuffing_bot
1,0,1,25,226.5,False,False,False,False,0,118.2,4,1,1,mobile_legit
0,0,5,247,159.5,False,False,False,False,0,11.0,11,5,0,casual_legit
0,0,0,35,146.9,False,False,False,False,0,36.2,8,3,0,casual_legit
1,0,42,0,38.4,False,True,True,True,0,1.4,0,19,1,scraper_bot
0,0,5,89,161.3,False,False,False,False,0,47.6,11,5,0,casual_legit
1,0,2,249,273.2,False,False,False,False,0,15.2,9,3,0,legit_password_typo
7,0,10,0,34.4,False,True,False,True,0,2.5,1,3,1,credential_stuffing_bot
2,0,5,147,272.6,False,False,False,False,0,26.3,13,4,0,casual_legit
1,0,4,88,226.9,False,False,False,False,0,32.7,8,1,0,casual_legit
5,0,19,0,35.2,True,False,False,False,1,1.4,0,1,1,credential_stuffing_bot
0,0,0,153,148.8,False,False,False,False,0,8.0,15,4,0,casual_legit
0,0,4,141,259.3,False,False,False,False,0,114.5,7,1,0,casual_legit
0,0,2,149,245.3,False,False,False,False,0,22.4,19,2,0,legit_password_typo
0,0,4,46,233.2,False,False,False,True,0,34.3,4,1,0,casual_legit
0,0,3,173,268.7,False,False,False,False,0,33.4,7,1,0,casual_legit
0,0,3,242,211.6,False,False,False,False,0,7.7,12,4,0,casual_legit
3,1,12,228,272.1,False,False,False,True,0,20.4,14,3,1,careful_human_attacker
0,0,1,197,223.3,False,False,False,False,0,8.9,9,2,0,casual_legit
0,0,2,4,262.6,False,False,False,False,0,6.9,8,2,0,mobile_legit
0,1,3,16,304.3,False,False,False,False,0,5.0,5,2,0,mobile_legit
5,3,5,184,,False,False,False,True,1,14.1,11,2,1,careful_human_attacker
1,1,5,229,253.4,False,False,False,False,0,7.1,5,3,0,casual_legit
0,1,2,15,295.1,False,False,False,False,0,41.4,3,2,0,mobile_legit
2,0,3,15,287.2,False,False,False,True,0,17.3,1,1,0,mobile_legit
0,0,4,313,218.8,False,False,False,False,0,39.8,8,2,0,casual_legit
4,0,3,60,225.1,False,False,True,True,1,9.0,12,3,1,careful_human_attacker
2,1,0,0,,True,True,False,True,3,0.5,0,1,1,credential_stuffing_bot
1,0,2,176,188.0,False,False,False,False,0,45.0,14,3,0,casual_legit
4,0,15,7,113.9,True,False,False,False,0,19.6,4,6,1,repeat_offender
0,0,3,286,173.5,False,False,False,False,0,5.8,8,4,0,casual_legit
0,1,2,22,262.2,False,False,False,False,0,25.7,3,3,0,mobile_legit
1,2,16,117,166.8,True,False,False,True,2,24.7,5,7,1,careful_human_attacker
0,0,3,282,240.8,False,False,False,True,0,62.7,5,2,0,casual_legit
0,0,3,5,376.3,False,False,False,False,0,10.8,6,1,0,mobile_legit
0,0,1,0,213.6,False,False,False,True,0,15.7,5,2,0,mobile_legit
0,0,31,1,,False,False,True,False,0,5.2,2,22,1,scraper_bot
4,2,5,15,50.2,False,False,True,False,0,11.2,1,3,1,repeat_offender
0,0,2,21,258.7,False,False,False,False,0,9.0,7,2,0,casual_legit
0,0,6,296,207.6,False,False,False,False,0,46.3,11,1,0,casual_legit
0,0,2,22,334.9,False,False,False,False,0,11.5,5,1,0,mobile_legit
0,0,4,36,221.1,False,False,False,False,0,40.8,7,2,1,casual_legit
6,2,15,0,38.1,True,True,True,True,1,0.6,1,1,1,credential_stuffing_bot
0,0,1,19,,False,False,False,False,0,59.4,3,4,0,mobile_legit
5,1,23,0,26.3,True,False,True,True,2,1.3,2,1,1,credential_stuffing_bot
4,0,0,10,72.5,True,True,False,False,4,5.6,0,5,0,repeat_offender
0,0,1,178,191.0,False,False,False,False,0,5.2,13,3,0,casual_legit
2,2,3,225,95.8,False,True,False,False,0,4.3,7,7,1,careful_human_attacker
0,0,2,124,176.9,False,False,False,False,0,69.8,6,1,0,legit_password_typo
0,0,2,121,278.4,True,False,False,False,0,24.7,12,2,0,legit_on_vpn
0,0,39,0,,False,True,False,False,0,0.4,2,14,1,scraper_bot
0,0,6,175,251.0,False,False,False,False,0,34.1,9,1,0,casual_legit
3,0,7,202,265.6,False,False,False,False,0,16.0,14,1,0,legit_password_typo
0,0,17,0,61.5,False,False,True,True,0,0.9,0,20,1,scraper_bot
0,0,5,267,223.2,False,False,False,False,0,58.2,5,5,0,casual_legit
0,0,3,222,282.6,False,False,False,True,0,77.6,7,3,0,casual_legit
3,2,11,158,225.4,False,True,False,False,1,44.2,9,4,1,careful_human_attacker
0,0,5,193,261.9,False,False,False,False,0,15.8,13,1,0,casual_legit
0,0,2,146,204.5,False,True,False,False,0,23.9,7,6,0,casual_legit
0,0,4,174,300.5,False,False,False,True,0,48.2,9,2,0,casual_legit
1,0,42,1,44.1,True,False,True,False,0,1.6,1,21,1,scraper_bot
0,0,3,36,330.0,False,False,False,False,0,20.9,10,2,0,mobile_legit
1,0,2,29,,False,False,False,False,0,39.1,6,2,0,mobile_legit
0,0,22,0,,False,True,True,False,0,1.0,3,12,1,scraper_bot
0,0,2,204,210.6,True,False,False,False,0,54.9,10,2,0,legit_on_vpn
0,0,4,183,201.7,False,False,False,False,0,36.2,11,5,0,casual_legit
1,0,51,1,,False,True,True,False,0,3.5,0,11,1,scraper_bot
4,1,17,0,24.6,True,True,False,False,1,0.3,0,1,1,credential_stuffing_bot
0,0,4,151,231.5,False,False,False,False,0,21.2,5,3,0,casual_legit
0,0,4,132,277.5,False,False,False,False,0,23.8,18,5,0,casual_legit
5,0,8,109,191.1,True,False,True,False,2,17.9,9,4,1,careful_human_attacker
4,1,6,166,199.9,True,False,False,False,0,68.2,11,5,1,careful_human_attacker
0,0,5,198,226.8,False,False,False,False,0,22.6,13,1,0,casual_legit
0,1,4,126,233.3,True,False,False,False,0,18.2,15,3,0,legit_on_vpn
2,1,30,0,,True,True,False,False,2,1.6,2,1,1,credential_stuffing_bot
1,1,7,11,62.0,False,True,False,False,3,8.4,4,4,1,repeat_offender
1,0,1,26,320.5,False,False,False,False,0,42.0,6,1,0,mobile_legit
2,2,2,223,231.7,False,True,True,True,0,147.4,10,4,1,careful_human_attacker
0,1,1,48,265.8,False,False,False,True,0,27.5,8,1,0,mobile_legit
1,1,9,47,,True,False,False,False,1,25.2,3,6,1,careful_human_attacker
7,1,13,1,,True,True,True,False,0,1.3,0,1,1,credential_stuffing_bot
0,0,30,1,,True,False,True,True,1,3.2,2,14,1,scraper_bot
0,1,1,12,237.7,False,False,False,False,0,49.4,9,3,0,mobile_legit
0,0,4,147,234.2,False,False,False,False,0,24.9,11,3,0,casual_legit
0,0,0,155,320.6,False,False,False,False,0,85.2,13,2,0,casual_legit
3,1,17,1,44.4,True,False,True,False,0,0.8,1,2,1,credential_stuffing_bot
7,0,12,1,39.5,True,True,True,False,1,1.3,0,1,1,credential_stuffing_bot
4,1,16,1,55.1,False,False,False,False,0,1.3,0,2,1,credential_stuffing_bot
5,0,20,0,,False,False,False,False,2,4.0,0,1,1,credential_stuffing_bot
5,3,16,175,230.2,False,False,False,False,1,8.5,4,3,1,careful_human_attacker
0,0,3,65,145.3,True,False,False,False,0,43.0,13,2,0,legit_on_vpn
2,2,12,232,183.7,True,False,True,False,0,9.9,11,2,1,careful_human_attacker
0,0,4,11,245.9,False,False,False,False,0,62.7,12,1,0,casual_legit
0,0,3,5,307.8,False,False,False,False,0,24.7,3,3,0,mobile_legit
0,0,3,130,309.2,False,False,False,False,0,13.7,9,1,0,casual_legit
1,0,4,90,197.1,False,False,False,False,0,45.1,8,2,0,legit_password_typo
0,0,5,154,214.8,False,False,False,True,0,74.2,8,1,0,legit_on_vpn
0,0,3,193,,False,False,False,False,0,29.0,20,2,0,casual_legit
5,0,30,1,58.8,False,False,True,False,0,1.9,0,1,1,credential_stuffing_bot
0,0,3,38,298.9,False,False,False,False,0,32.2,10,6,0,casual_legit
0,0,2,104,,False,False,False,False,0,34.8,7,5,0,casual_legit
1,0,3,176,211.7,False,False,False,True,0,27.6,8,1,0,casual_legit
0,0,1,23,,False,False,False,False,0,58.2,5,2,0,mobile_legit
3,1,20,0,,True,False,True,True,2,2.2,0,4,1,credential_stuffing_bot
0,0,2,280,222.8,False,False,False,False,0,37.1,16,6,0,casual_legit
1,1,13,13,50.6,True,False,False,False,0,8.8,0,4,1,repeat_offender
0,1,4,76,275.7,True,False,False,True,0,42.2,12,2,0,legit_on_vpn
0,0,5,32,197.6,False,False,False,True,0,19.8,9,2,0,casual_legit
1,2,55,0,40.4,False,True,True,True,1,2.9,0,1,1,credential_stuffing_bot
2,1,42,0,65.1,False,False,False,False,1,0.4,0,2,1,credential_stuffing_bot
0,0,2,149,263.7,True,False,False,False,0,20.3,7,3,1,legit_on_vpn
0,0,3,22,170.3,False,False,False,False,0,13.0,3,2,0,mobile_legit
0,1,6,228,188.3,False,False,False,False,0,124.9,10,2,0,legit_password_typo
0,0,0,0,,False,False,False,False,0,14.4,3,2,0,mobile_legit
1,0,2,161,141.4,False,False,False,False,0,43.8,4,1,0,legit_password_typo
1,0,21,1,43.5,False,True,True,True,0,0.7,0,15,1,scraper_bot
4,1,33,3,48.8,True,False,True,False,0,2.1,0,2,1,credential_stuffing_bot
0,0,3,114,270.3,False,False,False,False,1,12.1,6,2,0,casual_legit
0,0,2,133,207.7,False,False,False,False,0,6.8,8,6,0,casual_legit
3,0,22,1,26.7,False,False,True,True,1,4.2,0,1,1,credential_stuffing_bot
4,0,7,124,200.7,False,False,False,True,0,4.3,7,2,1,careful_human_attacker
1,0,4,170,157.3,False,False,False,False,0,52.7,14,2,0,casual_legit
0,0,0,1,,False,True,True,False,2,1.8,1,12,1,scraper_bot
0,0,0,245,198.9,False,False,False,False,0,40.9,7,1,0,casual_legit
6,2,26,0,,True,True,True,True,0,3.5,0,2,1,credential_stuffing_bot
0,0,3,221,183.9,False,False,False,False,0,25.2,11,1,0,casual_legit
4,2,10,186,,False,False,True,True,2,34.9,5,6,1,careful_human_attacker
0,0,2,22,257.5,False,False,False,True,0,42.3,4,2,0,mobile_legit
0,0,2,178,302.8,False,False,False,False,0,30.8,9,3,0,casual_legit
0,0,5,229,144.8,True,False,False,False,0,114.3,5,3,0,casual_legit
0,0,32,0,,False,True,True,False,1,1.6,3,14,1,scraper_bot
4,0,19,169,,False,False,False,False,0,12.2,12,5,1,careful_human_attacker
4,0,13,0,,False,False,False,True,0,1.8,1,1,1,credential_stuffing_bot
0,1,53,0,,True,True,True,True,0,0.5,0,21,0,scraper_bot
4,0,4,237,194.3,False,False,False,True,1,15.0,9,3,0,legit_password_typo
2,0,25,9,176.1,False,False,False,False,2,1.8,3,2,1,repeat_offender
0,0,2,211,277.3,True,False,False,True,0,31.1,7,1,0,legit_on_vpn
8,0,32,1,18.4,True,True,False,False,1,2.8,0,1,1,credential_stuffing_bot
1,1,8,199,290.3,True,False,False,True,0,10.2,6,3,1,careful_human_attacker
1,0,1,25,163.7,False,False,False,False,0,10.7,5,1,0,mobile_legit
2,1,11,152,197.3,False,False,False,False,2,45.4,7,4,0,careful_human_attacker
2,0,4,115,170.3,False,False,False,False,0,11.9,9,1,0,legit_password_typo
1,0,5,148,178.5,False,False,False,False,0,10.5,7,2,0,casual_legit
0,0,3,175,308.5,False,False,False,False,0,28.1,12,2,0,casual_legit
1,0,4,155,253.1,False,False,False,False,0,123.1,9,4,0,legit_password_typo
1,0,2,161,176.3,False,False,False,False,0,42.5,11,1,0,casual_legit
1,1,21,7,69.2,False,True,False,True,0,1.7,3,4,1,repeat_offender
0,0,4,175,,False,False,False,False,0,34.3,8,2,0,casual_legit
0,0,1,6,349.0,False,False,False,False,0,5.1,3,1,0,mobile_legit
0,0,1,199,280.1,False,False,False,True,0,26.3,7,3,0,casual_legit
